from_x,from_y,to_x,to_y,time_cost,direction_penalty,angle_penalty,lateral_penalty,total_cost
131,154,132,154,0.1000,0.0000,1.9727,3.4837,5.5564
131,154,131,155,0.1000,1.0000,0.7715,6.4134,107.2849
131,154,130,155,0.1414,1.0000,0.1520,5.5900,105.8834
131,154,132,153,0.1414,0.0000,1.8529,0.8897,2.8840
131,154,132,155,0.1414,0.0000,1.5237,7.3332,8.9983
130,155,131,155,0.4459,0.0000,1.9736,6.4134,8.8329
130,155,130,156,0.4459,1.0000,0.7751,9.3932,110.6143
130,155,129,156,0.7375,1.0000,0.1539,8.5372,109.4286
132,153,133,153,0.1000,0.0000,1.9718,0.9745,3.0463
132,153,132,152,0.4955,0.0000,1.2339,4.3483,6.0777
132,153,132,154,0.4955,1.0000,0.7679,3.4837,104.7472
132,153,131,152,0.7247,1.0000,0.4747,5.3381,106.5375
132,153,133,152,0.6307,0.0000,1.8548,3.4369,5.9223
132,153,133,154,0.6307,0.0000,1.5205,4.3717,6.5229
131,154,132,154,0.1000,0.0000,1.9727,3.4837,5.5564
131,154,131,155,0.1000,1.0000,0.7715,6.4134,107.2849
131,154,132,155,0.1414,0.0000,1.5237,7.3332,8.9983
131,152,130,152,0.1000,1.0000,0.0264,6.2448,106.3712
131,152,132,152,0.1000,0.0000,1.9723,4.3483,6.4206
131,152,131,151,0.1000,0.0000,1.2321,9.1812,10.5132
131,152,132,151,0.1414,0.0000,1.8529,8.3080,10.3023
130,152,131,151,0.1414,0.0000,1.8519,9.1812,11.1745
23,142,23,141,0.1000,1.0000,0.1773,7.4659,107.7432
23,142,22,141,0.1414,1.0000,0.8043,4.1800,105.1257
132,152,133,152,0.1000,0.0000,1.9714,3.4369,5.5083
132,152,132,151,0.1000,0.0000,1.2339,8.3080,9.6419
132,152,131,151,0.1414,1.0000,0.4763,9.1812,109.7989
132,152,133,151,0.1414,0.0000,1.8548,7.3033,9.2996
132,152,133,153,0.1414,0.0000,1.5205,0.9745,2.6365
133,153,134,153,0.1000,0.0000,1.9709,1.4455,3.5164
133,153,133,152,0.1000,0.0000,1.2375,3.4369,4.7744
133,153,133,154,0.1000,1.0000,0.7643,4.3717,105.2360
133,153,132,154,0.1414,1.0000,0.1481,3.4837,103.7733
133,153,134,152,0.1414,0.0000,1.8558,2.6965,4.6938
133,153,134,154,0.1414,0.0000,1.5173,5.3766,7.0353
132,154,133,154,0.4693,0.0000,1.9718,4.3717,6.8129
132,154,132,155,0.4693,1.0000,0.7679,7.3332,108.5704
132,154,131,155,0.7920,1.0000,0.1500,6.4134,107.3555
132,154,133,155,0.1414,0.0000,1.5205,8.3231,9.9851
129,156,130,156,0.1000,0.0000,1.9744,9.3932,11.4676
131,155,132,155,0.4459,0.0000,1.9727,7.3332,9.7518
131,155,130,156,0.7375,1.0000,0.1520,9.3932,110.2827
133,152,134,152,0.4459,0.0000,1.9709,2.6965,5.1134
133,152,133,151,0.4459,0.0000,1.2375,7.3033,8.9868
133,152,132,151,0.7375,1.0000,0.4779,8.3080,109.5234
133,152,134,151,0.1414,0.0000,1.8568,6.3330,8.3312
133,152,134,153,0.7375,0.0000,1.5173,1.4455,3.7003
134,153,135,153,0.1000,0.0000,1.9700,2.4526,4.5226
134,153,134,152,0.1000,0.0000,1.2393,2.6965,4.0359
134,153,134,154,0.1000,1.0000,0.7607,5.3766,106.2373
134,153,133,154,0.1414,1.0000,0.1462,4.3717,104.6593
134,153,135,152,0.1414,0.0000,1.8577,1.5516,3.5508
134,153,135,154,0.1414,0.0000,1.5157,6.3318,7.9890
134,152,135,152,0.4459,0.0000,1.9700,1.5516,3.9676
134,152,134,151,0.4459,0.0000,1.2412,6.3330,8.0202
134,152,133,151,0.7375,1.0000,0.4811,7.3033,108.5219
134,152,135,151,0.1414,0.0000,1.8587,5.4247,7.4248
134,152,135,153,0.7375,0.0000,1.5141,2.4526,4.7042
133,154,134,154,0.4459,0.0000,1.9709,5.3766,7.7935
133,154,133,155,0.4459,1.0000,0.7643,8.3231,109.5334
133,154,132,155,0.7375,1.0000,0.1481,7.3332,108.2188
133,154,134,155,0.1414,0.0000,1.5189,9.2204,10.8808
135,152,136,152,0.4459,0.0000,1.9691,0.5435,2.9585
135,152,135,151,0.4459,0.0000,1.2449,5.4247,7.1155
135,152,135,153,0.5502,1.0000,0.7570,2.4526,103.7598
135,152,134,151,0.7375,1.0000,0.4843,6.3330,107.5549
135,152,136,151,0.1414,0.0000,1.8597,4.4455,6.4467
135,152,136,153,0.7375,0.0000,1.5124,3.5461,5.7961
132,155,133,155,0.4459,0.0000,1.9718,8.3231,10.7409
135,153,136,153,0.1000,0.0000,1.9696,3.5461,5.6157
135,153,135,154,0.1000,1.0000,0.7588,6.3318,107.1907
135,153,134,154,0.1414,1.0000,0.1442,5.3766,105.6622
135,153,136,152,0.1414,0.0000,1.8597,0.5435,2.5446
135,153,136,154,0.1414,0.0000,1.5124,7.2545,8.9084
132,151,131,151,0.1000,1.0000,0.0273,9.1812,109.3085
132,151,133,151,0.1000,0.0000,1.9714,7.3033,9.3747
134,154,135,154,0.4459,0.0000,1.9705,6.3318,8.7483
134,154,134,155,0.4459,1.0000,0.7625,9.2204,110.4289
134,154,133,155,0.7375,1.0000,0.1462,8.3231,109.2068
133,151,134,151,0.1000,0.0000,1.9705,6.3330,8.4035
136,152,137,152,0.1000,0.0000,1.9681,1.0186,3.0867
136,152,136,151,0.4955,0.0000,1.2467,4.4455,6.1878
136,152,136,153,0.4955,1.0000,0.7551,3.5461,104.7968
136,152,135,151,0.7247,1.0000,0.4876,5.4247,106.6369
136,152,137,151,0.6307,0.0000,1.8617,3.3828,5.8752
136,152,137,153,0.6307,0.0000,1.5091,4.3829,6.5227
134,151,135,151,0.1000,0.0000,1.9696,5.4247,7.4942
134,151,135,150,0.1414,0.0000,1.8587,9.2398,11.2399
135,151,136,151,0.1000,0.0000,1.9691,4.4455,6.5146
135,151,135,150,0.1000,0.0000,1.2449,9.2398,10.5847
135,151,136,150,0.1414,0.0000,1.8607,8.2674,10.2695
136,151,137,151,0.1000,0.0000,1.9681,3.3828,5.4510
136,151,136,150,0.1000,0.0000,1.2486,8.2674,9.6160
136,151,135,150,0.1414,1.0000,0.4876,9.2398,109.8688
136,151,137,150,0.1414,0.0000,1.8617,7.3382,9.3413
136,151,137,152,0.1414,0.0000,1.5074,1.0186,2.6675
137,152,138,152,0.1000,0.0000,1.9676,1.6523,3.7199
137,152,137,151,0.1000,0.0000,1.2505,3.3828,4.7333
137,152,137,153,0.1000,1.0000,0.7514,4.3829,105.2343
137,152,136,153,0.1414,1.0000,0.1413,3.5461,103.8288
137,152,138,151,0.1414,0.0000,1.8637,2.4385,4.4436
137,152,138,153,0.1414,0.0000,1.5057,5.3765,7.0236
133,155,134,155,0.1000,0.0000,1.9714,9.2204,11.2918
135,154,136,154,0.4459,0.0000,1.9696,7.2545,9.6701
135,154,134,155,0.7375,1.0000,0.1452,9.2204,110.1031
135,154,136,153,0.7375,0.0000,1.8587,3.5461,6.1424
136,153,137,153,0.4693,0.0000,1.9686,4.3829,6.8209
136,153,136,154,0.4693,1.0000,0.7551,7.2545,108.4790
136,153,137,154,0.1414,0.0000,1.5091,8.2617,9.9123
137,151,138,151,0.4459,0.0000,1.9671,2.4385,4.8516
137,151,137,150,0.4459,0.0000,1.2505,7.3382,9.0347
137,151,136,150,0.7375,1.0000,0.4909,8.2674,109.4958
137,151,138,150,0.1414,0.0000,1.8637,6.2572,8.2624
137,151,138,152,0.7375,0.0000,1.5057,1.6523,3.8956
138,151,139,151,0.4459,0.0000,1.9666,1.6980,4.1106
138,151,138,150,0.4459,0.0000,1.2543,6.2572,7.9575
138,151,138,152,0.5502,1.0000,0.7476,1.6523,102.9502
138,151,137,150,0.7375,1.0000,0.4926,7.3382,108.5683
138,151,139,150,0.1414,0.0000,1.8657,5.2198,7.2269
138,151,139,152,0.7375,0.0000,1.5023,2.5157,4.7555
138,152,139,152,0.1000,0.0000,1.9666,2.5157,4.5823
138,152,138,153,0.1000,1.0000,0.7476,5.3765,106.2241
138,152,137,153,0.1414,1.0000,0.1393,4.3829,104.6636
138,152,139,151,0.1414,0.0000,1.8647,1.6980,3.7041
138,152,139,153,0.1414,0.0000,1.5023,6.4633,8.1070
137,153,138,153,0.4459,0.0000,1.9676,5.3765,7.7900
137,153,137,154,0.4459,1.0000,0.7514,8.2617,109.4591
137,153,136,154,0.7375,1.0000,0.1413,7.2545,108.1333
137,153,138,154,0.1414,0.0000,1.5074,9.2898,10.9386
139,151,140,151,0.4459,0.0000,1.9656,0.4643,2.8759
139,151,139,150,0.4459,0.0000,1.2582,5.2198,6.9239
139,151,139,152,0.5502,1.0000,0.7438,2.5157,103.8097
139,151,138,150,0.7375,1.0000,0.4960,6.2572,107.4907
139,151,140,150,0.1414,0.0000,1.8677,4.2706,6.2798
139,151,140,152,0.7375,0.0000,1.4988,3.6153,5.8516
136,154,137,154,0.4459,0.0000,1.9686,8.2617,10.6763
139,151,140,151,0.4459,0.0000,1.9656,0.4643,2.8759
139,151,139,150,0.4459,0.0000,1.2582,5.2198,6.9239
139,151,139,152,0.5502,1.0000,0.7438,2.5157,103.8097
139,151,138,150,0.7375,1.0000,0.4960,6.2572,107.4907
139,151,140,150,0.1414,0.0000,1.8677,4.2706,6.2798
139,151,140,152,0.7375,0.0000,1.4988,3.6153,5.8516
139,152,140,152,0.1000,0.0000,1.9656,3.6153,5.6808
139,152,139,153,0.1000,1.0000,0.7438,6.4633,107.3070
139,152,138,153,0.1414,1.0000,0.1373,5.3765,105.6552
139,152,140,151,0.1414,0.0000,1.8667,0.4643,2.4724
139,152,140,153,0.1414,0.0000,1.5006,7.4310,9.0730
138,153,139,153,0.4459,0.0000,1.9666,6.4633,8.8758
138,153,138,154,0.4459,1.0000,0.7495,9.2898,110.4852
138,153,137,154,0.7375,1.0000,0.1393,8.2617,109.1385
136,150,135,150,0.1000,1.0000,0.0304,9.2398,109.3702
136,150,137,150,0.1000,0.0000,1.9681,7.3382,9.4063
137,150,138,150,0.1000,0.0000,1.9671,6.2572,8.3244
140,151,141,151,0.1000,0.0000,1.9645,0.8146,2.8791
140,151,140,150,0.4955,0.0000,1.2621,4.2706,6.0282
140,151,140,152,0.4955,1.0000,0.7399,3.6153,104.8507
140,151,139,150,0.7247,1.0000,0.4994,5.2198,106.4439
140,151,141,150,0.6307,0.0000,1.8687,3.2028,5.7022
140,151,141,152,0.6307,0.0000,1.4971,4.6741,6.8019
139,152,140,152,0.1000,0.0000,1.9656,3.6153,5.6808
139,152,139,153,0.1000,1.0000,0.7438,6.4633,107.3070
139,152,140,153,0.1414,0.0000,1.5006,7.4310,9.0730
138,150,139,150,0.1000,0.0000,1.9661,5.2198,7.2859
138,150,139,149,0.1414,0.0000,1.8657,9.1167,11.1238
139,150,140,150,0.1000,0.0000,1.9651,4.2706,6.3357
139,150,139,149,0.1000,0.0000,1.2582,9.1167,10.4749
139,150,140,149,0.1414,0.0000,1.8677,8.0390,10.0482
141,151,142,151,0.1000,0.0000,1.9634,2.0842,4.1476
141,151,141,150,0.1000,0.0000,1.2640,3.2028,4.5668
141,151,141,152,0.1000,1.0000,0.7379,4.6741,105.5121
141,151,140,150,0.1414,1.0000,0.5029,4.2706,104.9150
141,151,140,152,0.1414,1.0000,0.1333,3.6153,103.8900
141,151,142,150,0.1414,0.0000,1.8707,2.0598,4.0720
141,151,142,152,0.1414,0.0000,1.4935,5.6518,7.2868
140,150,141,150,0.1000,0.0000,1.9645,3.2028,5.2673
140,150,140,149,0.1000,0.0000,1.2621,8.0390,9.4011
140,150,139,149,0.1414,1.0000,0.4994,9.1167,109.7575
140,150,141,149,0.1414,0.0000,1.8697,7.0005,9.0116
137,154,138,154,0.1000,0.0000,1.9681,9.2898,11.3579
139,153,140,153,0.4459,0.0000,1.9661,7.4310,9.8431
139,153,138,154,0.7375,1.0000,0.1383,9.2898,110.1656
139,153,140,152,0.7375,0.0000,1.8667,3.6153,6.2195
140,152,141,152,0.4693,0.0000,1.9651,4.6741,7.1085
140,152,140,153,0.4693,1.0000,0.7418,7.4310,108.6422
140,152,141,153,0.1414,0.0000,1.4971,8.4534,10.0919
141,150,142,150,0.4459,0.0000,1.9634,2.0598,4.4692
141,150,141,149,0.4459,0.0000,1.2660,7.0005,8.7124
141,150,140,149,0.7375,1.0000,0.5029,8.0390,109.2795
141,150,142,149,0.1414,0.0000,1.8707,6.0118,8.0240
141,150,142,151,0.7375,0.0000,1.4917,2.0842,4.3134
142,150,143,150,0.4459,0.0000,1.9623,1.1978,3.6061
142,150,142,149,0.4459,0.0000,1.2680,6.0118,7.7258
142,150,142,151,0.5502,1.0000,0.7320,2.0842,103.3664
142,150,141,149,0.7375,1.0000,0.5065,7.0005,108.2444
142,150,143,149,0.1414,0.0000,1.8728,4.8470,6.8612
142,150,143,151,0.7375,0.0000,1.4899,2.9141,5.1415
142,151,143,151,0.1000,0.0000,1.9629,2.9141,4.9769
142,151,142,152,0.1000,1.0000,0.7340,5.6518,106.4858
142,151,141,152,0.1414,1.0000,0.1323,4.6741,104.9478
142,151,143,150,0.1414,0.0000,1.8728,1.1978,3.2121
142,151,143,152,0.1414,0.0000,1.4899,6.7450,8.3763
141,152,142,152,0.4459,0.0000,1.9640,5.6518,8.0617
141,152,141,153,0.4459,1.0000,0.7379,8.4534,109.6373
141,152,140,153,0.7375,1.0000,0.1343,7.4310,108.3029
141,152,142,153,0.1414,0.0000,1.4935,9.5487,11.1837
143,150,144,150,0.4459,0.0000,1.9617,0.8909,3.2985
143,150,143,149,0.4459,0.0000,1.2720,4.8470,6.5649
143,150,143,151,0.5502,1.0000,0.7300,2.9141,104.1943
143,150,142,149,0.7375,1.0000,0.5083,6.0118,107.2576
143,150,144,149,0.1414,0.0000,1.8748,3.7452,5.7614
143,150,144,151,0.7375,0.0000,1.4863,3.9637,6.1875
143,150,144,150,0.4459,0.0000,1.9617,0.8909,3.2985
143,150,143,149,0.4459,0.0000,1.2720,4.8470,6.5649
143,150,143,151,0.5502,1.0000,0.7300,2.9141,104.1943
143,150,142,149,0.7375,1.0000,0.5083,6.0118,107.2576
143,150,144,149,0.1414,0.0000,1.8748,3.7452,5.7614
143,150,144,151,0.7375,0.0000,1.4863,3.9637,6.1875
140,153,141,153,0.4459,0.0000,1.9651,8.4534,10.8644
140,149,139,149,0.1000,1.0000,0.0339,9.1167,109.2506
140,149,141,149,0.1000,0.0000,1.9640,7.0005,9.0644
141,149,142,149,0.1000,0.0000,1.9634,6.0118,8.0752
141,149,142,148,0.1414,0.0000,1.8718,9.7656,11.7787
142,152,143,152,0.4459,0.0000,1.9629,6.7450,9.1538
142,152,142,153,0.4459,1.0000,0.7340,9.5487,110.7287
142,152,141,153,0.7375,1.0000,0.1323,8.4534,109.3232
142,152,143,151,0.7375,0.0000,1.8718,2.9141,5.5233
143,149,142,149,0.1000,1.0000,0.0366,6.0118,106.1484
143,149,144,149,0.1000,0.0000,1.9611,3.7452,5.8063
143,149,143,148,0.1000,0.0000,1.2740,8.7129,10.0870
143,149,142,148,0.1414,1.0000,0.5101,9.7656,110.4170
143,149,144,148,0.1414,0.0000,1.8748,7.6221,9.6384
143,149,144,150,0.1414,0.0000,1.4863,0.8909,2.5185
143,151,144,151,0.1000,0.0000,1.9617,3.9637,6.0254
143,151,143,152,0.1000,1.0000,0.7300,6.7450,107.5750
143,151,144,150,0.1414,0.0000,1.8738,0.8909,2.9061
143,151,144,152,0.1414,0.0000,1.4881,7.8672,9.4968
143,151,144,151,0.1000,0.0000,1.9617,3.9637,6.0254
143,151,143,152,0.1000,1.0000,0.7300,6.7450,107.5750
143,151,144,150,0.1414,0.0000,1.8738,0.8909,2.9061
143,151,144,152,0.1414,0.0000,1.4881,7.8672,9.4968
144,150,145,150,0.1000,0.0000,1.9605,1.2295,3.2901
144,150,144,149,0.4955,0.0000,1.2761,3.7452,5.5168
144,150,144,151,0.4955,1.0000,0.7260,3.9637,105.1852
144,150,145,149,0.6307,0.0000,1.8769,2.8046,5.3122
144,150,145,151,0.6307,0.0000,1.4825,5.1470,7.2602
142,149,142,148,0.1000,0.0000,1.2700,9.7656,11.1356
142,149,143,148,0.1414,0.0000,1.8738,8.7129,10.7282
144,149,145,149,0.1000,0.0000,1.9599,2.8046,4.8645
144,149,144,148,0.1000,0.0000,1.2761,7.6221,8.9982
144,149,143,148,0.1414,1.0000,0.5137,8.7129,109.3681
144,149,145,148,0.1414,0.0000,1.8769,6.4651,8.4835
144,149,145,150,0.1414,0.0000,1.4825,1.2295,2.8535
145,150,146,150,0.1000,0.0000,1.9593,2.4027,4.4620
145,150,145,149,0.1000,0.0000,1.2802,2.8046,4.1848
145,150,145,151,0.1000,1.0000,0.7218,5.1470,105.9689
145,150,144,151,0.1414,1.0000,0.1262,3.9637,104.2313
145,150,146,149,0.1414,0.0000,1.8780,1.6059,3.6253
145,150,146,151,0.1414,0.0000,1.4806,6.2062,7.8282
141,153,142,153,0.1000,0.0000,1.9640,9.5487,11.6127
144,151,145,151,0.4693,0.0000,1.9605,5.1470,7.5769
144,151,144,152,0.4693,1.0000,0.7280,7.8672,109.0646
144,151,143,152,0.7920,1.0000,0.1282,6.7450,107.6652
144,151,145,152,0.1414,0.0000,1.4844,8.9073,10.5331
145,149,146,149,0.4459,0.0000,1.9593,1.6059,4.0112
145,149,145,148,0.4459,0.0000,1.2802,6.4651,8.1913
145,149,144,148,0.7375,1.0000,0.5156,7.6221,108.8752
145,149,146,148,0.1414,0.0000,1.8790,5.3650,7.3854
145,149,146,150,0.7375,0.0000,1.4787,2.4027,4.6189
143,152,144,152,0.4459,0.0000,1.9623,7.8672,10.2755
143,152,142,153,0.7375,1.0000,0.1303,9.5487,110.4165
146,149,147,149,0.4459,0.0000,1.9581,0.3877,2.7917
146,149,146,148,0.4459,0.0000,1.2844,5.3650,7.0953
146,149,146,150,0.5502,1.0000,0.7177,2.4027,103.6706
146,149,145,148,0.7375,1.0000,0.5194,6.4651,107.7220
146,149,147,148,0.1414,0.0000,1.8801,4.3116,6.3331
146,149,147,150,0.7375,0.0000,1.4768,3.6123,5.8266
146,150,147,150,0.1000,0.0000,1.9587,3.6123,5.6710
146,150,146,151,0.1000,1.0000,0.7198,6.2062,107.0259
146,150,145,151,0.1414,1.0000,0.1241,5.1470,105.4126
146,150,147,149,0.1414,0.0000,1.8801,0.3877,2.4092
146,150,147,151,0.1414,0.0000,1.4768,7.3080,8.9262
147,149,148,149,0.1000,0.0000,1.9568,1.1756,3.2324
147,149,147,148,0.4955,0.0000,1.2865,4.3116,6.0937
147,149,147,150,0.4955,1.0000,0.7156,3.6123,104.8234
147,149,146,148,0.7247,1.0000,0.5232,5.3650,106.6129
147,149,148,148,0.6307,0.0000,1.8822,3.0496,5.5625
147,149,148,150,0.6307,0.0000,1.4729,4.6279,6.7314
145,151,146,151,0.4459,0.0000,1.9599,6.2062,8.6121
